Source,Target,source.type,target.type,abs.r,r,p.n,p
(g)Legionella,MEviolet,genus,trans,0.443417366946779,-0.443417366946779,neg,0.00763165016962082
(g)Lysobacter,InnerMiddleOuterBelt,genus,CT,0.509727709690301,-0.509727709690301,neg,0.00176129301913858
(g)Lysobacter,MEbrown4,genus,trans,0.409243697478992,-0.409243697478992,neg,0.0146398111652449
(g)Lysobacter,MEchocolate3,genus,trans,0.422128851540616,-0.422128851540616,neg,0.0115383288185695
(g)Lysobacter,MElavenderblush2,genus,trans,0.485994397759104,-0.485994397759104,neg,0.00307781349024052
(g)Massilia,MEdarkorchid4,genus,trans,0.481232492997199,0.481232492997199,pos,0.00342647310180302
(g)Massilia,MElightcyan1,genus,trans,0.534453781512605,0.534453781512605,pos,0.000942115849199648
(g)Massilia,MEsteelblue4,genus,trans,0.405042016806723,-0.405042016806723,neg,0.015791552173005
(g)Methylobacterium,MEdarkblue,genus,trans,0.406162464985994,-0.406162464985994,neg,0.0154772357762539
(g)Methylobacterium,MEdarkgoldenrod1,genus,trans,0.436694677871149,-0.436694677871149,neg,0.00871997718846391
(g)Methylobacterium,MEdarkseagreen,genus,trans,0.41484593837535,0.41484593837535,pos,0.0132146608978713
(g)Methylobacterium,MEfirebrick2,genus,trans,0.47563025210084,-0.47563025210084,neg,0.00388008941111236
(g)Methylobacterium,MEhoneydew1,genus,trans,0.423249299719888,0.423249299719888,pos,0.0112971383043581
(g)Methylobacterium,MElightskyblue4,genus,trans,0.403641456582633,0.403641456582633,pos,0.0161919575969213
(g)Micrococcus,MEbisque1,genus,trans,0.410084033613445,-0.410084033613445,neg,0.0144181476286365
(g)Microlunatus,MEorangered2,genus,trans,0.402521008403361,-0.402521008403361,neg,0.016518374659157
(g)Mucilaginibacter,MElightblue,genus,trans,0.421008403361345,0.421008403361345,pos,0.0117838611015395
(g)Mucilaginibacter,MElightblue2,genus,trans,0.414565826330532,0.414565826330532,pos,0.0132830307145538
(g)Mucilaginibacter,MEmediumorchid2,genus,trans,0.405602240896359,0.405602240896359,pos,0.0156337314710888
(g)Mucilaginibacter,MEpink1,genus,trans,0.417086834733894,0.417086834733894,pos,0.0126783042644104
(g)Mucilaginibacter,Size_FR,genus,CT,0.406161565080412,-0.406161565080412,neg,0.0154774861023219
(g)Myroides,MEbrown4,genus,trans,0.471988795518207,-0.471988795518207,neg,0.00420205598559418
(g)Myroides,MEchocolate3,genus,trans,0.463305322128852,-0.463305322128852,neg,0.00506447040100785
(g)Nitrobacteria,MEgreen3,genus,trans,0.406162464985994,0.406162464985994,pos,0.0154772357762539
(g)Nitrobacteria,MElightblue2,genus,trans,0.421848739495798,0.421848739495798,pos,0.0115993024666576
(g)Nocardiopsis,MEblueviolet,genus,trans,0.512044817927171,0.512044817927171,pos,0.00166427850431478
(g)Nocardiopsis,MEkhaki2,genus,trans,0.413725490196078,0.413725490196078,pos,0.013489931297238
(g)Nocardiopsis,MElightgoldenrod4,genus,trans,0.401960784313726,0.401960784313726,pos,0.0166836381819784
(g)Nocardiopsis,MEmediumorchid1,genus,trans,0.46358543417367,0.46358543417367,pos,0.00503443788687575
(g)Nostocoida,MEbrown1,genus,trans,0.402240896358543,-0.402240896358543,neg,0.0166008342546667
(g)Nostocoida,MEgoldenrod3,genus,trans,0.436974789915966,-0.436974789915966,neg,0.00867212508243335
(g)Oceanobacillus,InnerMiddleOuterBelt,genus,CT,0.41770016247774,-0.41770016247774,neg,0.0125347484886592
(g)Oceanobacillus,MEantiquewhite,genus,trans,0.485434173669468,0.485434173669468,pos,0.00311716281802585
(g)Oceanobacillus,MEantiquewhite4,genus,trans,0.407843137254902,-0.407843137254902,neg,0.0150156128650487
(g)Oceanobacillus,MEaquamarine1,genus,trans,0.466386554621849,0.466386554621849,pos,0.00474245514285422
(g)Oceanobacillus,MEblueviolet,genus,trans,0.509243697478992,0.509243697478992,pos,0.00178217231343949
(g)Oceanobacillus,MEbrown1,genus,trans,0.425210084033613,-0.425210084033613,neg,0.0108853201230902
(g)Oceanobacillus,MEchocolate2,genus,trans,0.466386554621849,-0.466386554621849,neg,0.00474245514285422
(g)Oceanobacillus,MEcoral4,genus,trans,0.419047619047619,0.419047619047619,pos,0.0122241744107945
(g)Oceanobacillus,MEcornflowerblue,genus,trans,0.444257703081233,-0.444257703081233,neg,0.00750414625223015
(g)Oceanobacillus,MEdarkolivegreen4,genus,trans,0.46078431372549,-0.46078431372549,neg,0.00534178196079608
(g)Oceanobacillus,MEgoldenrod3,genus,trans,0.417086834733894,-0.417086834733894,neg,0.0126783042644104
(g)Oceanobacillus,MEivory,genus,trans,0.406442577030812,-0.406442577030812,neg,0.0153994821165377
(g)Oceanobacillus,MEkhaki2,genus,trans,0.458263305322129,0.458263305322129,pos,0.00563206550819802
(g)Oceanobacillus,MElightblue1,genus,trans,0.424929971988796,-0.424929971988796,neg,0.0109433607925835
(g)Oceanobacillus,MElightgoldenrod3,genus,trans,0.520448179271709,0.520448179271709,pos,0.00135060254403541
(g)Oceanobacillus,MElightpink4,genus,trans,0.426610644257703,-0.426610644257703,neg,0.0105990134593837
(g)Oceanobacillus,MEmagenta,genus,trans,0.447899159663866,0.447899159663866,pos,0.00697245183252683
(g)Oceanobacillus,MEmagenta2,genus,trans,0.457703081232493,0.457703081232493,pos,0.00569838365724234
(g)Oceanobacillus,MEmediumblue,genus,trans,0.416526610644258,0.416526610644258,pos,0.0128106404518883
(g)Oceanobacillus,MEpeachpuff3,genus,trans,0.458263305322129,0.458263305322129,pos,0.00563206550819802
(g)Oceanobacillus,MEplum3,genus,trans,0.506162464985994,-0.506162464985994,neg,0.00192024651700501
(g)Oceanobacillus,MEroyalblue3,genus,trans,0.441456582633053,0.441456582633053,pos,0.00793637727323723
(g)Oceanobacillus,MEtan4,genus,trans,0.446778711484594,0.446778711484594,pos,0.00713250194469875
(g)Oceanobacillus,MEthistle4,genus,trans,0.510364145658263,0.510364145658263,pos,0.00173416483956374
(g)Oceanobacillus,MEwhitesmoke,genus,trans,0.419047619047619,0.419047619047619,pos,0.0122241744107945
(g)Oceanobacillus,Size_FR,genus,CT,0.435811501197005,-0.435811501197005,neg,0.00887232737637974
(g)Oceanobacillus,Size_UD,genus,CT,0.436182745604474,-0.436182745604474,neg,0.00880801290892484
(g)Peptoniphilus,MEdarkolivegreen4,genus,trans,0.434453781512605,-0.434453781512605,neg,0.00911095570009563
(g)Planctomyces,MEbrown1,genus,trans,0.466106442577031,-0.466106442577031,neg,0.00477098038522998
(g)Planctomyces,MEdarkorchid3,genus,trans,0.49327731092437,-0.49327731092437,neg,0.00260420937711153
(g)Planctomyces,MEdarkseagreen3,genus,trans,0.420728291316527,-0.420728291316527,neg,0.011845929735233
(g)Planctomyces,MEgrey,genus,trans,0.42436974789916,-0.42436974789916,neg,0.0110602288928305
(g)Planctomyces,MElightyellow,genus,trans,0.420168067226891,0.420168067226891,pos,0.0119708964035781
(g)Planctomyces,MElightyellow4,genus,trans,0.404481792717087,0.404481792717087,pos,0.0159507065191087
(g)Planctomyces,MEplum3,genus,trans,0.487114845938375,-0.487114845938375,neg,0.00300040814679126
(g)Planctomyces,MEslateblue2,genus,trans,0.409243697478992,-0.409243697478992,neg,0.0146398111652449
(g)Pontibacter,MEbrown1,genus,trans,0.400840336134454,-0.400840336134454,neg,0.0170183193108331
(g)Pontibacter,MEdarkseagreen3,genus,trans,0.407563025210084,-0.407563025210084,neg,0.0150917370659988
(g)Propionibacterium,InnerMiddleOuterBelt,genus,CT,0.439157362605021,0.439157362605021,pos,0.00830687607742018
(g)Propionibacterium,MEkhaki3,genus,trans,0.452380952380952,-0.452380952380952,neg,0.00636261915700331
(g)Proteus,MEdarkorchid3,genus,trans,0.440336134453782,-0.440336134453782,neg,0.00811512599494395
(g)Proteus,MEgrey,genus,trans,0.438095238095238,-0.438095238095238,neg,0.00848294729998627
(g)Proteus,MElightblue1,genus,trans,0.43921568627451,-0.43921568627451,neg,0.00829729856092725
(g)Proteus,MElightcyan,genus,trans,0.477591036414566,-0.477591036414566,neg,0.00371574047500558
(g)Proteus,MEplum3,genus,trans,0.442857142857143,-0.442857142857143,neg,0.00771767730698085
(g)Psychrobacter,MEblueviolet,genus,trans,0.422128851540616,0.422128851540616,pos,0.0115383288185695
(g)Psychrobacter,MEchocolate,genus,trans,0.445658263305322,0.445658263305322,pos,0.00729568545582068
(g)Psychrobacter,MEcornflowerblue,genus,trans,0.403081232492997,-0.403081232492997,neg,0.0163544840597589
(g)Psychrobacter,MEcyan1,genus,trans,0.496918767507003,-0.496918767507003,neg,0.00239220013411697
(g)Psychrobacter,MEdarkseagreen,genus,trans,0.452380952380952,0.452380952380952,pos,0.00636261915700331
(g)Psychrobacter,MEdarkseagreen2,genus,trans,0.437535014005602,0.437535014005602,pos,0.00857709173520839
(g)Psychrobacter,MEkhaki2,genus,trans,0.446218487394958,0.446218487394958,pos,0.00721369896036626
(g)Psychrobacter,MElightblue2,genus,trans,0.42156862745098,0.42156862745098,pos,0.0116605484258819
(g)Psychrobacter,MElightskyblue4,genus,trans,0.457703081232493,0.457703081232493,pos,0.00569838365724234
(g)Psychrobacter,MElightyellow4,genus,trans,0.467226890756303,0.467226890756303,pos,0.00465776045344754
(g)Psychrobacter,MEmoccasin,genus,trans,0.441176470588235,0.441176470588235,pos,0.00798074630966726
(g)Psychrobacter,MErosybrown2,genus,trans,0.426050420168067,-0.426050420168067,neg,0.0107127604874968
(g)Psychrobacter,MEseashell2,genus,trans,0.542857142857143,-0.542857142857143,neg,0.000753294670384934
(g)Psychrobacter,MEsienna3,genus,trans,0.404761904761905,0.404761904761905,pos,0.0158709620994097
(g)Rheinheimera,MEblueviolet,genus,trans,0.401680672268908,0.401680672268908,pos,0.016766787544623
(g)Rheinheimera,MEbrown1,genus,trans,0.506162464985994,-0.506162464985994,neg,0.00192024651700501
(g)Rheinheimera,MEgoldenrod3,genus,trans,0.476750700280112,-0.476750700280112,neg,0.00378542194078903
(g)Rheinheimera,MEorangered1,genus,trans,0.412885154061625,0.412885154061625,pos,0.0136995398773076
(g)Rheinheimera,MEplum3,genus,trans,0.442016806722689,-0.442016806722689,neg,0.00784827064902012
(g)Rheinheimera,MEslateblue2,genus,trans,0.413725490196078,-0.413725490196078,neg,0.013489931297238
(g)Rhizobium,Size_LR,genus,CT,0.423956452547984,-0.423956452547984,neg,0.0111471222316692
(g)Roseomonas,MEdeeppink2,genus,trans,0.484313725490196,0.484313725490196,pos,0.00319717471279028
(g)Rothia,MEantiquewhite3,genus,trans,0.40952380952381,0.40952380952381,pos,0.0145656072976526
(g)Rothia,MEcornflowerblue,genus,trans,0.430812324929972,-0.430812324929972,neg,0.00977809878822823
(g)Rothia,MElightblue1,genus,trans,0.507843137254902,-0.507843137254902,neg,0.00184381602596724
(g)Salinarimonas,MEvioletred1,genus,trans,0.410644257703081,-0.410644257703081,neg,0.0142719450778565
(g)Serpens,MEgrey60,genus,trans,0.431372549019608,0.431372549019608,pos,0.00967283814384966
(g)Serpens,MEmagenta4,genus,trans,0.415686274509804,0.415686274509804,pos,0.0130113284560511
(g)Sphingobacterium,MEaquamarine,genus,trans,0.507563025210084,-0.507563025210084,neg,0.00185636636089616
(g)Sphingobacterium,MEcoral4,genus,trans,0.429971988795518,0.429971988795518,pos,0.00993781350455371
(g)Sphingobacterium,MEdarkgoldenrod3,genus,trans,0.426050420168067,-0.426050420168067,neg,0.0107127604874968
(g)Sphingobacterium,MEdarkseagreen1,genus,trans,0.402801120448179,0.402801120448179,pos,0.0164362582939857
(g)Sphingobacterium,MEdeeppink,genus,trans,0.463025210084034,-0.463025210084034,neg,0.00509465715723869
(g)Sphingobacterium,MEgoldenrod4,genus,trans,0.497198879551821,0.497198879551821,pos,0.00237653411632626
(g)Sphingobacterium,MEgreen3,genus,trans,0.541176470588235,0.541176470588235,pos,0.000788125540791969
(g)Sphingobacterium,MEindianred4,genus,trans,0.412605042016807,-0.412605042016807,neg,0.0137700159340386
(g)Sphingobacterium,MElightblue1,genus,trans,0.499439775910364,-0.499439775910364,neg,0.00225439535861922
(g)Sphingobacterium,MElightblue2,genus,trans,0.412324929971989,0.412324929971989,pos,0.0138407969603217
(g)Sphingobacterium,MElightgoldenrod3,genus,trans,0.481512605042017,0.481512605042017,pos,0.00340505423739392
(g)Sphingobacterium,MElightpink1,genus,trans,0.48515406162465,-0.48515406162465,neg,0.00313700088501859
(g)Sphingobacterium,MElightpink4,genus,trans,0.432773109243697,-0.432773109243697,neg,0.00941389046830004
(g)Sphingobacterium,MEmagenta1,genus,trans,0.425210084033613,0.425210084033613,pos,0.0108853201230902
(g)Sphingobacterium,MEmediumblue,genus,trans,0.418487394957983,0.418487394957983,pos,0.0123525012934701
(g)Sphingobacterium,MEpink1,genus,trans,0.487394957983193,0.487394957983193,pos,0.00298132337254708
(g)Sphingobacterium,MErosybrown,genus,trans,0.526330532212885,-0.526330532212885,neg,0.00116317589083316
(g)Sphingobacterium,MEsalmon,genus,trans,0.40140056022409,-0.40140056022409,neg,0.016850283448197
(g)Sphingobacterium,MEslateblue,genus,trans,0.431372549019608,-0.431372549019608,neg,0.00967283814384966
(g)Sphingobacterium,MEturquoise4,genus,trans,0.442857142857143,0.442857142857143,pos,0.00771767730698085
(g)Sphingobacterium,MEviolet,genus,trans,0.566386554621849,-0.566386554621849,neg,0.000389960224014213
(g)Sphingobacterium,MEwhite,genus,trans,0.468067226890756,-0.468067226890756,neg,0.00457437428643717
(g)Sphingobacterium,MEwhitesmoke,genus,trans,0.442016806722689,0.442016806722689,pos,0.00784827064902012
(g)Sphingobacterium,MEyellow3,genus,trans,0.467787114845938,-0.467787114845938,neg,0.00460202531371614
(g)Sphingobium,MEblue2,genus,trans,0.405322128851541,0.405322128851541,pos,0.0157124756571256
(g)Sphingobium,MEmediumorchid,genus,trans,0.419327731092437,-0.419327731092437,neg,0.0121604344004711
(g)Sphingobium,MEpink2,genus,trans,0.408403361344538,-0.408403361344538,neg,0.0148643314970077
(g)Sphingobium,MEturquoise,genus,trans,0.414285714285714,-0.414285714285714,neg,0.0133516983789759
(g)Sphingomonas,MEaquamarine,genus,trans,0.404481792717087,0.404481792717087,pos,0.0159507065191087
(g)Sphingomonas,MEblue4,genus,trans,0.427731092436975,-0.427731092436975,neg,0.010374588851246
(g)Sphingomonas,MEbrown3,genus,trans,0.4703081232493,0.4703081232493,pos,0.00435828242628652
(g)Sphingomonas,MEcyan4,genus,trans,0.459943977591037,-0.459943977591037,neg,0.00543707786725469
(g)Sphingomonas,MEdarkgoldenrod,genus,trans,0.469187675070028,-0.469187675070028,neg,0.00446519949123112
(g)Sphingomonas,MEdarkslateblue,genus,trans,0.456022408963585,0.456022408963585,pos,0.00590138146575009
(g)Sphingomonas,MEdeeppink,genus,trans,0.406442577030812,0.406442577030812,pos,0.0153994821165377
(g)Sphingomonas,MEfloralwhite,genus,trans,0.409243697478992,-0.409243697478992,neg,0.0146398111652449
(g)Sphingomonas,MEindianred4,genus,trans,0.404481792717087,0.404481792717087,pos,0.0159507065191087
(g)Sphingomonas,MElightblue,genus,trans,0.489635854341737,-0.489635854341737,neg,0.00283240768921867
(g)Sphingomonas,MElightsteelblue1,genus,trans,0.486274509803922,-0.486274509803922,neg,0.00305830123310111
(g)Sphingomonas,MElinen,genus,trans,0.434453781512605,-0.434453781512605,neg,0.00911095570009563
(g)Sphingomonas,MEmistyrose,genus,trans,0.409243697478992,-0.409243697478992,neg,0.0146398111652449
(g)Sphingomonas,MEolivedrab3,genus,trans,0.421008403361345,-0.421008403361345,neg,0.0117838611015395
(g)Sphingomonas,MEviolet,genus,trans,0.41624649859944,0.41624649859944,pos,0.0128772442941298
(g)Staphylococcus,MEfirebrick2,genus,trans,0.435294117647059,-0.435294117647059,neg,0.00896262570184686
(g)Stenotrophomonas,MEmediumorchid,genus,trans,0.456022408963585,-0.456022408963585,neg,0.00590138146575009
(g)Synechococcus,MEbrown1,genus,trans,0.415406162464986,-0.415406162464986,neg,0.0130788107743093
(g)Synechococcus,MElightblue1,genus,trans,0.457422969187675,-0.457422969187675,neg,0.00573179372176413
(g)Truepera,MEantiquewhite2,genus,trans,0.413445378151261,0.413445378151261,pos,0.0135594985795007
(g)Truepera,MEcornflowerblue,genus,trans,0.409803921568628,-0.409803921568628,neg,0.014491719801144
(g)Truepera,MEsienna3,genus,trans,0.405042016806723,0.405042016806723,pos,0.015791552173005
(g)Truepera,MEsteelblue4,genus,trans,0.471988795518207,-0.471988795518207,neg,0.00420205598559418
(g)Wautersiella,MEdarkseagreen3,genus,trans,0.400560224089636,-0.400560224089636,neg,0.0171028614913961
(o)[Pedosphaerales],Size_FR,genus,CT,0.400912533327714,-0.400912533327714,neg,0.0169965858270969
(o)Actinomycetales,MEantiquewhite3,genus,trans,0.428011204481793,0.428011204481793,pos,0.0103191168351887
(o)Actinomycetales,MEcornsilk2,genus,trans,0.488515406162465,0.488515406162465,pos,0.0029060358600695
(o)Actinomycetales,MEdarkorchid4,genus,trans,0.413445378151261,-0.413445378151261,neg,0.0135594985795007
(o)Actinomycetales,MEgreen4,genus,trans,0.435854341736695,0.435854341736695,pos,0.00886488532119109
(o)Actinomycetales,MElightpink2,genus,trans,0.419887955182073,0.419887955182073,pos,0.012033796368351
(o)Actinomycetales,Size_FR,genus,CT,0.439925607165336,-0.439925607165336,neg,0.00818147304512123
(o)Bacillales,MEbrown4,genus,trans,0.466946778711485,-0.466946778711485,neg,0.00468584579956253
(o)Burkholderiales,MEblue3,genus,trans,0.438935574229692,0.438935574229692,pos,0.00834338279848267
(o)Burkholderiales,MEbrown4,genus,trans,0.485714285714286,-0.485714285714286,neg,0.00309743385277862
(o)Burkholderiales,MEburlywood1,genus,trans,0.466386554621849,-0.466386554621849,neg,0.00474245514285422
(o)Burkholderiales,MEchocolate3,genus,trans,0.511204481792717,-0.511204481792717,neg,0.00169890669560507
(o)Burkholderiales,MEcoral4,genus,trans,0.415406162464986,0.415406162464986,pos,0.0130788107743093
(o)Burkholderiales,MEdarkgoldenrod3,genus,trans,0.430532212885154,-0.430532212885154,neg,0.00983109297356436
(o)Burkholderiales,MEdarkgoldenrod4,genus,trans,0.442296918767507,0.442296918767507,pos,0.0078045314554867
(o)Burkholderiales,MEdarkslateblue,genus,trans,0.410364145658263,-0.410364145658263,neg,0.0143448897351596
(o)Burkholderiales,MEgreen3,genus,trans,0.468067226890756,0.468067226890756,pos,0.00457437428643717
(o)Burkholderiales,MEgrey,genus,trans,0.42436974789916,-0.42436974789916,neg,0.0110602288928305
(o)Burkholderiales,MEgrey60,genus,trans,0.483193277310924,-0.483193277310924,neg,0.00327896448583031
(o)Burkholderiales,MEindianred,genus,trans,0.401960784313726,-0.401960784313726,neg,0.0166836381819784
(o)Burkholderiales,MEindianred4,genus,trans,0.435854341736695,-0.435854341736695,neg,0.00886488532119109
(o)Burkholderiales,MElavenderblush,genus,trans,0.455742296918768,-0.455742296918768,neg,0.00593581134671078
(o)Burkholderiales,MElavenderblush2,genus,trans,0.589355742296919,-0.589355742296919,neg,0.000195179441938317
(o)Burkholderiales,MElightcyan,genus,trans,0.469467787114846,-0.469467787114846,neg,0.00443826007501446
(o)Burkholderiales,MElightpink3,genus,trans,0.405602240896359,0.405602240896359,pos,0.0156337314710888
(o)Burkholderiales,MElightpink4,genus,trans,0.417366946778712,-0.417366946778712,neg,0.012612569933409
(o)Burkholderiales,MEmediumorchid2,genus,trans,0.456302521008403,0.456302521008403,pos,0.00586712328893838
(o)Burkholderiales,MEpaleturquoise1,genus,trans,0.413725490196078,-0.413725490196078,neg,0.013489931297238
(o)Burkholderiales,MEpink1,genus,trans,0.44733893557423,0.44733893557423,pos,0.00705208827045426
(o)Burkholderiales,MEsalmon,genus,trans,0.462464985994398,-0.462464985994398,neg,0.00515549598548987
(o)Burkholderiales,MEseashell3,genus,trans,0.43109243697479,0.43109243697479,pos,0.00972534747321162
(o)Burkholderiales,MEslateblue1,genus,trans,0.482913165266107,0.482913165266107,pos,0.00329969354026991
(o)Burkholderiales,MEsteelblue3,genus,trans,0.449019607843137,-0.449019607843137,neg,0.00681548641117811
(o)Burkholderiales,MEwhite,genus,trans,0.405882352941177,-0.405882352941177,neg,0.0155553185362998
(o)Burkholderiales,Segmented,genus,CT,0.456437566434458,0.456437566434458,pos,0.00585066814406837
(o)Burkholderiales,Size_FR,genus,CT,0.510149140073057,-0.510149140073057,neg,0.0017432882407481
(o)Burkholderiales,Size_UD,genus,CT,0.425288787962066,-0.425288787962066,neg,0.0108690592725169
(o)Cytophagales,MEantiquewhite2,genus,trans,0.451260504201681,0.451260504201681,pos,0.00651061745893959
(o)Flavobacteriales,MEblueviolet,genus,trans,0.507843137254902,0.507843137254902,pos,0.00184381602596724
(o)Flavobacteriales,MEkhaki2,genus,trans,0.412885154061625,0.412885154061625,pos,0.0136995398773076
(o)Flavobacteriales,MEmediumorchid1,genus,trans,0.450980392156863,0.450980392156863,pos,0.00654807484990758
(o)JG30-KF-CM45,LesionType,genus,CT,0.475464927567927,-0.475464927567927,neg,0.00389422989041107
(o)JG30-KF-CM45,MEantiquewhite3,genus,trans,0.512044817927171,0.512044817927171,pos,0.00166427850431478
(o)JG30-KF-CM45,MEchocolate,genus,trans,0.403921568627451,0.403921568627451,pos,0.0161112031798875
(o)JG30-KF-CM45,MEcoral4,genus,trans,0.43921568627451,0.43921568627451,pos,0.00829729856092725
(o)JG30-KF-CM45,MEdarkseagreen4,genus,trans,0.443977591036415,-0.443977591036415,neg,0.00754644370447052
(o)JG30-KF-CM45,MEdodgerblue3,genus,trans,0.46890756302521,-0.46890756302521,neg,0.00449228001321075
(o)JG30-KF-CM45,MEkhaki2,genus,trans,0.432773109243697,0.432773109243697,pos,0.00941389046830004
(o)JG30-KF-CM45,MElightblue2,genus,trans,0.413165266106443,0.413165266106443,pos,0.0136293677663471
(o)JG30-KF-CM45,MElightgoldenrod4,genus,trans,0.413445378151261,0.413445378151261,pos,0.0135594985795007
(o)JG30-KF-CM45,MEorange4,genus,trans,0.430812324929972,0.430812324929972,pos,0.00977809878822823
(o)JG30-KF-CM45,MEturquoise,genus,trans,0.445098039215686,-0.445098039215686,neg,0.00737846760273464
(o)Lactobacillales,MEblueviolet,genus,trans,0.473669467787115,0.473669467787115,pos,0.00405069502578319
(o)Lactobacillales,MEcornflowerblue,genus,trans,0.427450980392157,-0.427450980392157,neg,0.0104303136102532
(o)Lactobacillales,MEcyan1,genus,trans,0.40812324929972,-0.40812324929972,neg,0.0149398113619609
(o)Lactobacillales,MEorangered1,genus,trans,0.436414565826331,0.436414565826331,pos,0.00876805403524164
(o)Lactobacillales,MEpeachpuff3,genus,trans,0.406162464985994,0.406162464985994,pos,0.0154772357762539
(o)Lactobacillales,MEtan4,genus,trans,0.435014005602241,0.435014005602241,pos,0.00901183892498468
(o)Lactobacillales,MEyellow4,genus,trans,0.444257703081233,-0.444257703081233,neg,0.00750414625223015
(o)RB41,Size_FR,genus,CT,0.454254045192972,-0.454254045192972,neg,0.00612164759344471
(o)Rhizobiales,MEaquamarine,genus,trans,0.461904761904762,-0.461904761904762,neg,0.00521695957022723
(o)Rhizobiales,MEchocolate,genus,trans,0.413445378151261,0.413445378151261,pos,0.0135594985795007
(o)Rhizobiales,MEchocolate2,genus,trans,0.438095238095238,-0.438095238095238,neg,0.00848294729998627
(o)Rhizobiales,MEcoral4,genus,trans,0.449579831932773,0.449579831932773,pos,0.00673814538336419
(o)Rhizobiales,MEgreen3,genus,trans,0.517647058823529,0.517647058823529,pos,0.0014488307815287
(o)Rhizobiales,MEivory,genus,trans,0.407563025210084,-0.407563025210084,neg,0.0150917370659988
(o)Rhizobiales,MElightgoldenrod3,genus,trans,0.422408963585434,0.422408963585434,pos,0.0114776265283481
(o)Rhizobiales,MElightpink1,genus,trans,0.402521008403361,-0.402521008403361,neg,0.016518374659157
(o)Rhizobiales,MElightpink4,genus,trans,0.438095238095238,-0.438095238095238,neg,0.00848294729998627
(o)Rhizobiales,MElightslateblue,genus,trans,0.461344537815126,0.461344537815126,pos,0.005279053141482
(o)Rhizobiales,MEmagenta1,genus,trans,0.428291316526611,0.428291316526611,pos,0.0102638966538565
(o)Rhizobiales,MEmediumpurple1,genus,trans,0.471148459383754,-0.471148459383754,neg,0.00427955308432443
(o)Rhizobiales,MEpowderblue,genus,trans,0.413725490196078,-0.413725490196078,neg,0.013489931297238
(o)Rhizobiales,MErosybrown,genus,trans,0.470868347338936,-0.470868347338936,neg,0.0043056584922817
(o)Rhizobiales,MEturquoise4,genus,trans,0.482072829131653,0.482072829131653,pos,0.00336256479885793
(o)Rhizobiales,MEviolet,genus,trans,0.454621848739496,-0.454621848739496,neg,0.00607526191431116
(o)Rhizobiales,MEwhite,genus,trans,0.426610644257703,-0.426610644257703,neg,0.0105990134593837
(o)Rhizobiales,MEyellow3,genus,trans,0.411764705882353,-0.411764705882353,neg,0.0139832780272886
(o)Solirubrobacterales,MEcornflowerblue,genus,trans,0.40952380952381,-0.40952380952381,neg,0.0145656072976526
(o)Sphingomonadales,MEchocolate2,genus,trans,0.412044817927171,-0.412044817927171,neg,0.0139118839820623
(o)Sphingomonadales,MEgoldenrod3,genus,trans,0.436134453781513,-0.436134453781513,neg,0.00881635646477327
(p)Cyanobacteria,MEdarkorchid3,genus,trans,0.43781512605042,-0.43781512605042,neg,0.00852990882061936
(p)Cyanobacteria,MElightcyan,genus,trans,0.405042016806723,-0.405042016806723,neg,0.015791552173005
(p)WPS-2,MEburlywood,genus,trans,0.406162464985994,-0.406162464985994,neg,0.0154772357762539
(p)WPS-2,MEslateblue3,genus,trans,0.417366946778712,0.417366946778712,pos,0.012612569933409
Ctvalue,MEsienna1,CT,trans,0.405799135512157,-0.405799135512157,neg,0.0155785794157279
InnerMiddleOuterBelt,MEbrown2,CT,trans,0.464906002757758,0.464906002757758,pos,0.00489490997987025
InnerMiddleOuterBelt,MEcyan,CT,trans,0.550734803266883,-0.550734803266883,neg,0.000607536048240226
InnerMiddleOuterBelt,MEdarkseagreen3,CT,trans,0.501144829639388,0.501144829639388,pos,0.00216516982731632
InnerMiddleOuterBelt,MEdeeppink1,CT,trans,0.570284696716183,0.570284696716183,pos,0.000347984564419108
InnerMiddleOuterBelt,MElightgoldenrod2,CT,trans,0.410547762435312,0.410547762435312,pos,0.0142970383427007
InnerMiddleOuterBelt,MEmediumpurple,CT,trans,0.443448802630477,0.443448802630477,pos,0.00762684733106419
InnerMiddleOuterBelt,MEoldlace,CT,trans,0.401488055714905,-0.401488055714905,neg,0.0168241654756343
InnerMiddleOuterBelt,MEorangered1,CT,trans,0.400057575706419,-0.400057575706419,neg,0.0172554493562759
InnerMiddleOuterBelt,MEpalegreen3,CT,trans,0.423422082511681,0.423422082511681,pos,0.0112603271519627
InnerMiddleOuterBelt,MEpeachpuff3,CT,trans,0.448217069325428,-0.448217069325428,neg,0.00692760400228135
InnerMiddleOuterBelt,MEplum1,CT,trans,0.43820370926603,-0.43820370926603,neg,0.0084648211115514
InnerMiddleOuterBelt,MEvioletred2,CT,trans,0.43820370926603,-0.43820370926603,neg,0.0084648211115514
LesionType,MEantiquewhite3,CT,trans,0.509426708108493,-0.509426708108493,neg,0.0017742522565241
LesionType,MEchocolate,CT,trans,0.413201663243556,-0.413201663243556,neg,0.0136202720176967
LesionType,MEcoral4,CT,trans,0.464144334054405,-0.464144334054405,neg,0.00497497317561367
LesionType,MEcornsilk2,CT,trans,0.430182553513839,-0.430182553513839,neg,0.00989758691984303
LesionType,MEdarkseagreen4,CT,trans,0.401881069730034,0.401881069730034,pos,0.0167072657035008
LesionType,MEdodgerblue3,CT,trans,0.532067895135537,0.532067895135537,pos,0.00100283190585731
